station_cd1,station_cd2,distance
9962410,9962411,1192.518052
9962411,9962412,526.5416553
9962412,9962413,1671.286652
9962413,9962414,1143.04142
9962414,9962415,1176.955186
9962415,9962416,1055.390508
9962416,9962417,1308.76689
9962501,9962502,470.303671
9962502,9962503,687.5590913
9962503,9962504,605.8319207
9962504,9962505,578.4227228
9962505,9962506,1398.097594
9962506,9962507,688.6202683
9962507,9962508,674.2884956
9962508,9962509,1209.365752
9962509,9962510,1229.363453
9962601,9962602,757.2590626
9962602,9962603,1070.642979
9962603,9962604,1597.359726
9962604,9962605,1829.333726
9962605,9962606,1870.291734
9962606,9962607,1358.39815
9962607,9962608,2217.079639
9962608,9962609,1087.848567
9962609,9962610,1039.954077
9962610,9962611,1617.586562
9962611,9962612,1729.19171
9962612,9962613,2065.779257
9962613,9962614,1346.692844
9962701,9962702,922.4410635
9962702,9962703,1228.858338
9962703,9962704,1814.373745
9962704,9962705,2343.059145
9962801,9962802,433.4771142
9962802,9962803,791.6399401
9962803,9962804,347.5609964
9962804,9962805,651.1493806
9962805,9962806,397.3108307
9962806,9962807,459.63918
9962807,9962808,357.7382553
9962808,9962809,277.4439755
9962809,9962810,492.5648821
9962901,9962902,550.1884847
9962902,9962903,433.9980804
9962903,9962904,339.6466257
9962904,9962905,394.326462
9962905,9962906,304.0697243
9962906,9962907,406.4443909
9962907,9962908,389.5761061
9962908,9962909,365.5369869
9962909,9962910,380.0747287
9962910,9962911,627.2554833
9962911,9962912,410.914327
9962912,9962913,268.7214322
9962913,9962914,240.0145212
9962914,9962915,483.2862574
9962915,9962916,603.8710167
9962916,9962917,655.7282736
9962917,9962918,491.4415872
9962918,9962919,338.6049857
9962919,9962920,405.724246
9962920,9962921,255.9347787
9962921,9962922,268.5585506
9962922,9962923,330.8389671
9962923,9962924,378.2760149
9962924,9962925,393.2339729
9962925,9962926,416.366214
9962926,9962927,754.3533608
9962927,9962931,616.1527707
9962928,9962929,740.0492313
9962929,9962930,1162.010036
9962931,9962928,620.7144333
9963001,9963002,1304.807428
9963002,9963005,991.3887725
9963003,9963004,962.686712
9963004,9963005,689.7440469
9963005,9963006,602.854463
9963006,9963007,875.5809376
9963007,9963008,1027.808261
9963008,9963009,872.5660777
9963101,9963102,439.0466183
9963201,9963202,1566.494014
9963202,9963203,701.1757516
9963203,9963204,756.5676672
9963204,9963206,3464.573901
9963206,9963207,1847.483031
9963207,9963208,744.112749
9963208,9963209,1217.646505
9963209,9963210,1540.471213
9963210,9963211,1701.408658
9963211,9963212,1632.757562
9963212,9963213,819.5142654
9963213,9963214,752.0812326
9963214,9963215,1111.308945
9963215,9963217,2296.842327
9963301,9963302,1169.234576
9963302,9963303,1805.833742
9963303,9963304,1585.112244
9963304,9963305,1461.412486
9963305,9963306,874.6290741
9963306,9963307,1227.351922
9963307,9963308,1239.428595
9963308,9963309,1072.398786
9963309,9963310,720.8556069
9963401,9963402,720.8556069
9963402,9963403,1072.398786
9963403,9963404,1865.007602
9963404,9963405,2147.041455
9963405,9963406,1042.316727
9963501,9963502,568.8917903
9963502,9963503,513.3237288
9963503,9963504,1718.710298
9963504,9963505,3006.414488
9963505,9963506,1641.471617
9963506,9963507,1548.102919
9963507,9963508,1584.29809
9963508,9963509,1562.550913
9963509,9963510,621.4967591
9963510,9963511,1958.12197
9963511,9963512,1890.75002
9963512,9963513,929.3043562
9963513,9963514,671.7704575
9963514,9963515,1346.652219
9963515,9963516,2378.985517
9963516,9963517,656.2896539
9963517,9963518,2281.689225
9963518,9963519,1522.372363
9963519,9963520,1199.612664
9963601,9963602,6524.405724
9963701,9963702,1012.232966
9963702,9963703,751.4455649
9963703,9963704,781.9434563
9963704,9963705,684.5084599
9963705,9963706,465.8039458
9963706,9963707,1267.173398
9963707,9963708,1696.662424
9963708,9963709,906.1570021
9963709,9963710,880.6470304
9963710,9963711,919.6048263
9963711,9963712,1000.605219
9963712,9963713,938.6191086
9963713,9963714,708.6389287
9963714,9963715,2018.998738
9963715,9963716,540.2893439
9963716,9963717,894.320812
9963717,9963718,1122.162079
9963718,9963719,1468.153201
9963719,9963720,2020.919625
9963720,9963721,1335.110477
9963721,9963722,1744.459829
9963722,9963723,1308.055958
9963723,9963724,688.5582179
9963724,9963725,1780.591769
9963725,9963726,1259.148439
9963726,9963727,1316.883374
9963727,9963728,2200.82904
9963728,9963729,1938.579776
9963729,9963730,1476.133039
9963730,9963731,1731.099796
9963731,9963732,1029.735556
9963732,9963733,1197.79245
9963733,9963734,1569.895532
9963734,9963735,1496.305374
9963735,9963736,1418.532229
9963736,9963737,1905.469702
9963737,9963738,1382.933688
9963738,9963739,1429.49442
9963739,9963740,1809.086358
9963740,9963741,1218.286149
9963741,9963742,1104.093196
9963742,9963743,1223.491171
9963801,9963802,2246.757529
9963802,9963803,1175.968684
9963803,9963804,1040.177806
9963804,9963805,994.3284937
9963805,9963806,1626.277907
9963806,9963807,1264.530972
9964001,9964002,2291.6804
9964201,9964202,943.6490698
9964202,9964203,530.0707533
9964203,9964204,549.1345482
9964204,9964205,558.842227
9964205,9964206,1605.458097
9964206,9964207,1086.943241
9964207,9964208,685.7249894
9964208,9964209,651.5086795
9964301,9964302,2918.142063
9964302,9964303,1097.099772
9964303,9964304,1439.952263
9964304,9964305,1923.666277
9964305,9964306,1741.441596
9964306,9964307,1553.160523
9964307,9964308,2232.29203
9964401,9964402,3375.429915
9964402,9964403,2530.688552
9964403,9964404,4561.731444
9964404,9964405,4946.886633
9964405,9964406,4725.084394
9964406,9964407,4432.282268
9964407,9964408,3264.102226
9964408,9964409,2470.059593
9964409,9964410,4184.71094
9964410,9964411,3104.211636
9964411,9964412,6548.22967
9964412,9964413,2702.338421
9964413,9964414,4977.088756
9964501,9964502,1002.724374
9964502,9964503,2788.833565
9964503,9964504,1474.36827
9964504,9964505,1752.91077
9964505,9964506,1663.92276
9964506,9964507,1658.965315
9964507,9964508,1627.998257
9964508,9964509,2532.358887
9964601,9964602,1264.865823
9964602,9964603,915.0913092
9964603,9964604,1104.533821
9964604,9964605,911.4172839
9964605,9964606,1036.147346
9964606,9964607,818.0298643
9964607,9964608,1330.857341
9964701,9964702,674.0307497
9964702,9964703,668.0110424
9964703,9964704,777.8411646
9964704,9964705,1080.591831
9964705,9964706,914.53567
9964706,9964707,1394.26239
9964707,9964708,947.0558426
9964708,9964709,662.4762594
9964709,9964710,578.9899275
9964801,9964802,693.7963713
9964802,9964803,904.931764
9964803,9964804,1047.648093
9964804,9964805,530.2712499
9964805,9964806,489.8615861
9964806,9964807,786.3853499
9964806,9964810,418.0175126
9964807,9964808,650.7150021
9964808,9964809,2070.636693
9964810,9964811,510.3638488
9964811,9964812,527.7743529
9964812,9964804,657.0342007
9964901,9964902,863.6356077
9964902,9964903,773.8810522
9964903,9964904,1545.000891
9964904,9964905,419.5871857
9964905,9964906,550.6542024
9965001,9965002,1285.924303
9965002,9965003,283.9666492
9965003,9965004,548.7411379
9965004,9965005,307.2415127
9965101,9965102,537.9177453
9965102,9965103,821.2161086
9965103,9965104,1548.159537
9965104,9965105,648.0615395
9965105,9965106,1054.782726
9965106,9965107,652.931191
9965107,9965108,994.868834
9965108,9965109,1456.205845
9965109,9965110,978.6709278
9965110,9965111,2138.165776
9965111,9965112,743.7352475
9965112,9965113,1049.634451
9965113,9965114,1061.576246
9965201,9965202,844.0972714
9965202,9965203,964.5284863
9965203,9965204,1682.157349
9965204,9965205,1340.380318
9965205,9965206,817.2737493
9965206,9965207,1121.45904
9965207,9965208,1404.066615
9965208,9965209,890.5448707
9965209,9965210,1314.467231
9965210,9965211,1349.554559
9960902,9960901,3660.702507
9960903,9960902,3241.733538
9960904,9960903,3577.03045
9960905,9960904,1637.717944
9960906,9960905,5079.556646
9965301,9960906,3374.995361
9970101,9970102,882.3309775
9970102,9970103,1206.889836
9970103,9970104,2066.826706
9970104,9970105,2485.685899
9970105,9970106,2561.650522
9970106,9970107,1749.0129
9970107,9970108,1901.281685
9970108,9970109,4195.601813
9970201,9970202,788.1670782
9970202,9970203,1018.238821
9970203,9970204,2092.818549
9970204,9970205,840.9160326
9970205,9970206,1430.691876
9970206,9970207,1326.082718
9970207,9970208,1249.091932
9970208,9970209,1963.31159
9970209,9970210,3475.825254
9970210,9970211,685.2982634
9970211,9970212,679.2806974
9970212,9970213,1629.344505
9970213,9970214,1678.135193
9970214,9970215,1740.002027
9970215,9970216,1196.350551
9970216,9970217,1258.817901
9970217,9970218,1206.583365
9970218,9970219,1629.398139
9970219,9970220,1235.883823
9970220,9970221,1474.982652
9970221,9970222,4007.23451
9970301,9970302,2745.445782
9970302,9970303,1918.16925
9970303,9970304,1576.050022
9970304,9970305,1937.116792
9970401,9970402,2042.871011
9970402,9970403,1520.049351
9970403,9970404,894.0925964
9970404,9970405,1062.807782
9970405,9970406,1887.190614
9970406,9970407,754.7164774
9970407,9970408,458.9641386
9970408,9970409,567.8708332
9970409,9970410,948.8070109
9970501,9970502,3338.937812
9970502,9970503,2103.410661
9970503,9970504,2202.072559
9970504,9970505,2822.086654
9970505,9970506,3919.176234
9970506,9970507,3075.897579
9970507,9970508,5063.986228
9970508,9970509,3351.933066
9970509,9970510,3593.563776
9970510,9970511,1762.379085
9970511,9970512,1746.611325
9970512,9970513,3396.540415
9970513,9970514,1954.001194
9970514,9970515,1847.67966
9970601,9970602,267.9152584
9970602,9970603,228.1716566
9970603,9970604,389.4752187
9970604,9970605,339.4450491
9970605,9970606,458.1759121
9970606,9970607,530.9284959
9970607,9970608,146.4048808
9970608,9970609,170.8103287
9970609,9970610,361.9273379
9970701,9970702,267.9152584
9970702,9970703,228.1716566
9970703,9970704,340.3704264
9970704,9970705,219.2401635
9970705,9970706,238.9836128
9970706,9970707,223.2346479
9970707,9970709,227.1364184
9970709,9970708,307.4511473
9970901,9970902,402.8501438
9970902,9970903,949.8612734
9970903,9970922,338.8877767
9970904,9970905,698.7851855
9970905,9970906,1168.373439
9970906,9970907,922.2236315
9970907,9970908,974.1366447
9970908,9970909,976.4155379
9970909,9970910,689.0950422
9970910,9970911,595.2319838
9970911,9970912,1111.914609
9970912,9970913,1100.513078
9970913,9970914,774.6898018
9970914,9970915,606.3479253
9970915,9970916,736.8525132
9970916,9970917,1050.900838
9970917,9970918,1038.981744
9970918,9970919,1055.700151
9970919,9970920,1573.068242
9970920,9970921,716.5638328
9970922,9970904,375.8037536
9971001,9971002,148.2642712
9971002,9971003,213.1102004
9971003,9971004,317.7324753
9971004,9971005,360.6465443
9971005,9971006,258.250918
9971006,9971007,163.3861288
9971007,9971008,244.4743293
9971008,9971009,255.5541266
9971009,9971010,219.1586641
9971010,9971011,253.5387557
9971011,9971012,277.4333361
9971012,9971013,333.6316718
9971013,9971014,275.5727207
9971014,9971015,328.4558765
9971015,9971016,451.3573021
9971016,9971017,261.4905589
9971017,9971018,463.9437038
9971018,9971019,279.2389876
9971019,9971020,322.7389159
9971020,9971021,288.0000223
9971021,9971022,216.3179415
9971022,9971023,556.573086
9971023,9971024,208.9691414
9971024,9971025,276.4021621
9971025,9971026,350.4673453
9971026,9971027,414.5795687
9971101,9971102,148.2642712
9971102,9971103,213.1102004
9971103,9971104,317.7324753
9971104,9971105,360.6465443
9971105,9971106,258.250918
9971106,9971107,163.3861288
9971107,9971108,244.4743293
9971108,9971109,255.5541266
9971109,9971110,117.2980479
9971110,9971111,290.9834544
9971111,9971112,327.2896005
9971112,9971113,312.6448216
9971113,9971114,302.098881
9971114,9971115,195.3812244
9971115,9971116,343.6592046
9971116,9971117,202.3638362
9971117,9971118,223.7268834
9971118,9971119,294.4733111
9971119,9971120,577.0580312
9971120,9971121,946.6449733
9971121,9971122,369.6465345
9971122,9971123,654.3080589
9971123,9971124,863.0215688
9971124,9971125,633.5512174
9971125,9971126,665.4851443
9971126,9971127,700.352348
9971127,9971128,1103.605944
9971128,9971129,651.5843169
9971129,9971130,575.1790043
9971130,9971131,903.441316
9971131,9971132,1021.065375
9971132,9971133,752.9236116
9971133,9971134,728.7219278
9971134,9971135,722.8567293
9971135,9971136,468.2709583
9971136,9971137,398.6969534
9971137,9971138,1609.055706
9971138,9971139,611.8424637
9971139,9971140,1229.307381
9971140,9971141,259.4937085
9971212,9971213,451.3573021
9971213,9971214,328.4558765
9971214,9971215,275.5727207
9971215,9971216,333.6316718
9971216,9971217,277.4333361
9971217,9971218,253.5387557
9971218,9971219,230.538047
9971219,9971220,290.9834544
9971220,9971221,327.2896005
9971221,9971222,312.6448216
9971222,9971223,302.098881
9971223,9971224,195.3812244
9971224,9971225,343.6592046
9971225,9971226,202.3638362
9971226,9971227,223.7268834
9971227,9971228,294.4733111
9971228,9971229,577.0580312
9971301,9971302,148.2642712
9971302,9971303,213.1102004
9971303,9971304,271.1405014
9971304,9971305,463.6245794
9971305,9971306,570.6381287
9971306,9971307,361.6730682
9971307,9971308,343.0976397
9971308,9971309,378.0762512
9971309,9971310,279.2389876
9971310,9971311,322.7389159
9971311,9971312,288.0000223
9971312,9971313,216.3179415
9971313,9971314,556.573086
9971314,9971315,208.9691414
9971315,9971316,276.4021621
9971316,9971317,350.4673453
9971317,9971318,414.5795687
9971401,9971402,148.2642712
9971402,9971403,213.1102004
9971403,9971404,317.7324753
9971404,9971405,360.6465443
9971405,9971406,258.250918
9971406,9971407,163.3861288
9971407,9971408,244.4743293
9971408,9971409,255.5541266
9971409,9971410,117.2980479
9971410,9971411,290.9834544
9971411,9971412,327.2896005
9971412,9971413,312.6448216
9971413,9971414,302.098881
9971414,9971415,631.9037466
9971415,9971416,458.2156325
9971416,9971417,300.7282048
9971417,9971418,345.5715065
9971418,9971419,617.9914227
9971419,9971420,308.4727331
9971501,9971502,299.765728
9971502,9971503,295.9967894
9971503,9971504,360.5661923
9971504,9971505,419.3787931
9971505,9971506,312.6448216
9971506,9971507,327.2896005
9971507,9971508,290.9834544
9971508,9971509,230.538047
9971509,9971510,253.5387557
9971510,9971511,277.4333361
9971511,9971512,333.6316718
9971512,9971513,275.5727207
9971513,9971514,328.4558765
9971514,9971515,451.3573021
9971515,9971516,261.4905589
9971516,9971517,463.9437038
9971517,9971518,279.2389876
9971518,9971519,322.7389159
9971519,9971520,288.0000223
9971520,9971521,216.3179415
9971521,9971522,556.573086
9971522,9971523,208.9691414
9971523,9971524,276.4021621
9971524,9971525,350.4673453
9971525,9971526,414.5795687
9971601,9971602,299.765728
9971602,9971603,295.9967894
9971603,9971604,360.5661923
9971604,9971605,419.3787931
9971605,9971606,302.098881
9971606,9971607,631.9037466
9971607,9971608,458.2156325
9971608,9971609,300.7282048
9971609,9971610,345.5715065
9971610,9971611,617.9914227
9971611,9971612,308.4727331
9971701,9971702,453.86666
9971702,9971703,233.5549675
9971703,9971704,276.3893795
9971704,9971705,249.662092
9971801,9971802,2817.402602
9971802,9971803,1377.476844
9971803,9971804,3017.244256
9971804,9971805,1528.250044
9971805,9971806,2509.04887
9971806,9971807,3472.748342
9971807,9971808,2115.099025
9971808,9971813,1497.21533
9971809,9971810,3175.670362
9971810,9971811,2398.570664
9971811,9971812,1521.64954
9971813,9971809,589.2955589
9980101,9980102,5593.414507
9980102,9980103,2475.234816
9980104,9980101,1437.966421
9980201,9980202,682.8773981
9980202,9980203,828.4633335
9980203,9980204,1144.000045
9980204,9980205,994.4683373
9980205,9980223,1104.19516
9980206,9980207,1777.126562
9980207,9980208,905.8306109
9980208,9980209,992.8422443
9980209,9980210,1232.97277
9980210,9980211,2426.10432
9980211,9980212,1292.582582
9980212,9980213,790.5854685
9980213,9980214,2390.783907
9980214,9980222,1487.143302
9980215,9980216,2046.686065
9980216,9980217,1810.195354
9980217,9980218,2583.754001
9980218,9980219,1768.778511
9980219,9980220,2358.977416
9980220,9980221,1019.888156
9980222,9980215,876.0519186
9980223,9980206,1217.857145
9980301,9980302,682.8773981
9980302,9980303,828.4633335
9980303,9980304,818.4610665
9980304,9980305,1732.799789
9980305,9980306,724.147815
9980306,9980307,1100.157521
9980307,9980308,1160.954149
9980308,9980309,1351.830321
9980309,9980310,1079.833554
9980310,9980311,1294.714496
9980311,9980312,773.0437535
9980312,9980313,547.2943383
9980313,9980314,550.0958317
9980314,9980315,1312.026953
9980315,9980316,521.8277189
9980316,9980317,534.3398406
9980317,9980318,668.1513751
9980401,9980402,651.2350194
9980402,9980403,565.9528048
9980403,9980404,714.9980578
9980404,9980405,1041.322461
9980405,9980406,1350.09014
9980406,9980407,693.6498077
9980407,9980408,620.4385274
9980408,9980409,1009.152725
9980409,9980410,1092.945138
9980410,9980411,891.9239594
9980411,9980412,551.1016311
9980412,9980413,732.7234217
9980413,9980414,470.9454726
9980414,9980415,814.315081
9980415,9980416,926.8100706
9980501,9980502,626.4116791
9980502,9980503,1494.694853
9980503,9980504,1290.747783
9980504,9980505,771.8964926
9980505,9980506,1325.868229
9980506,9980507,981.5479663
9980507,9980508,1335.797359
9980508,9980509,675.6306291
9980509,9980510,857.3888006
9980510,9980511,1269.373769
9980511,9980512,517.4895426
