station_cd,station_g_cd,station_name,station_name_k,station_name_r,station_name_zh,station_name_ko,primary_station_number,secondary_station_number,extra_station_number,three_letter_code,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort
9951115,9951115,貝津,カイヅ,Kaizu,贝津,가이즈,15,,,,99511,23,470-0348,愛知県豊田市貝津町片坂１０５-３,137.148091,35.133089,0000-00-00,0000-00-00,0,9951115
9951116,9951116,保見,ホミ,Homi,保见,호미,16,,,,99511,23,470-0344,愛知県豊田市保見町権堂坊,137.134363,35.136665,0000-00-00,0000-00-00,0,9951116
9951117,9951117,篠原,ササバラ,Sasabara,篠原,사사바라,17,,,,99511,23,470-0352,愛知県豊田市篠原町砂ヶ入,137.120592,35.155171,0000-00-00,0000-00-00,0,9951117
9951118,9951118,八草,ヤクサ,Yakusa,八草,야쿠사,18,,,,99511,23,470-0356,愛知県豊田市八草町字石坂,137.106945,35.175404,0000-00-00,0000-00-00,0,9951118
9951119,9951119,山口,ヤマグチ,Yamaguchi,山口,야마구치,19,,,,99511,23,489-0961,愛知県瀬戸市田中町,137.102089,35.197656,0000-00-00,0000-00-00,0,9951119
9951120,9951120,瀬戸口,セトグチ,Setoguchi,濑户口,세토구치,20,,,,99511,23,489-0877,愛知県瀬戸市東赤重町２丁目,137.081866,35.206679,0000-00-00,0000-00-00,0,9951120
9951121,3001218,瀬戸市,セトシ,Setoshi,濑户市,세토시,21,,,,99511,23,489-0066,愛知県瀬戸市東横山町,137.078452,35.225921,0000-00-00,0000-00-00,0,9951121
9951122,9951122,中水野,ナカミズノ,Nakamizuno,中水野,나카미즈노,22,,,,99511,23,489-0000,愛知県瀬戸市内山町,137.071947,35.250399,0000-00-00,0000-00-00,0,9951122
9951123,1141110,高蔵寺,コウゾウジ,Kōzōji,高藏寺,고조지,23,,,,99511,23,487-0013,愛知県春日井市高蔵寺町３丁目,137.043766,35.26434,0000-00-00,0000-00-00,0,9951123
9951201,9951201,藤が丘,フジガオカ,Fushigaoka,藤丘,후지가오카,01,,,,99512,23,465-0032,愛知県名古屋市名東区藤が丘１６３,137.02171,35.182113,0000-00-00,0000-00-00,0,9951201
9951202,9951202,はなみずき通,ハナミズキドオリ,Hanamizuki-dori,花水木通,하나미즈키도리,02,,,,99512,23,480-1151,愛知県長久手市久保山,137.035369,35.17767,0000-00-00,0000-00-00,0,9951202
9951203,9951203,杁ヶ池公園,イリガイケコウエン,Irigaike Koen,杁池公园,이리가이케코엔,03,,,,99512,23,480-1116,愛知県長久手市杁ヶ池,137.037866,35.171788,0000-00-00,0000-00-00,0,9951203
9951204,9951204,長久手古戦場,ナガクテコセンジョウ,Nagakute Kosenjo,长久手古战场,나가쿠테코센조,04,,,,99512,23,480-1118,愛知県長久手市横道41,137.049932,35.171574,0000-00-00,0000-00-00,0,9951204
9951205,9951205,芸大通,ゲイダイドオリ,Geidai-dori,艺大通,게이다이도리,05,,,,99512,23,480-1103,愛知県長久手市岩作,137.061092,35.171938,0000-00-00,0000-00-00,0,9951205
9951206,9951206,公園西,コウエンニシ,Koen Nishi,公园西,고엔니시,06,,,,99512,23,480-1345,愛知県長久手市丸山,137.076737,35.174403,0000-00-00,0000-00-00,0,9951206
9951207,9951207,愛・地球博記念公園,アイ・チキュウハクキネンコウエン,Ai・Chikyuhaku Kinen Koen,爱·地球博纪念公园,아이치큐하쿠키넨코엔,07,,,,99512,23,480-1342,愛知県長久手市茨ヶ廻間,137.08796,35.177948,0000-00-00,0000-00-00,0,9951207
9951208,9951208,陶磁資料館南,トウジシリョウカンミナミ,Tojishiryokan Minami,陶瓷资料馆南,도지시료칸미나미,08,,,,99512,23,470-0356,愛知県豊田市八草町,137.097099,35.179286,0000-00-00,0000-00-00,0,9951208
9951209,9951118,八草,ヤクサ,Yakusa,八草,야쿠사,09,,,,99512,23,470-0356,愛知県豊田市八草町字石坂,137.106366,35.176623,0000-00-00,0000-00-00,0,9951209
9951301,9951301,高畑,タカバタ,Takabata,高畑,다카바타,01,,,,99513,23,454-0911,愛知県名古屋市中川区高畑２-１５１,136.853466,35.139161,0000-00-00,0000-00-00,0,9951301
9951302,1150802,八田,ハッタ,Hatta,八田,핫타,02,,,,99513,23,454-0877,愛知県名古屋市中川区八田町字下長田,136.853278,35.148986,0000-00-00,0000-00-00,0,9951302
9951303,9951303,岩塚,イワツカ,Iwatsuka,岩冢,이와쓰카,03,,,,99513,23,453-0862,愛知県名古屋市中村区岩塚町字向田３７-１,136.854406,35.158459,0000-00-00,0000-00-00,0,9951303
9951304,9951304,中村公園,ナカムラコウエン,Nakamura Koen,中村公园,나카무라코엔,04,,,,99513,23,453-0834,愛知県名古屋市中村区豊国通１-３,136.855056,35.16783,0000-00-00,0000-00-00,0,9951304
9951305,9951305,中村日赤,ナカムラニッセキ,Nakamura Nisseki,中村日赤,나카무라닛세키,05,,,,99513,23,453-0046,愛知県名古屋市中村区道下町３-３５,136.861733,35.172385,0000-00-00,0000-00-00,0,9951305
9951306,9951306,本陣,ホンジン,Honjin,本阵,혼진,06,,,,99513,23,453-0044,愛知県名古屋市中村区鳥居通２-３６,136.866782,35.177135,0000-00-00,0000-00-00,0,9951306
9951307,9951307,亀島,カメジマ,Kamejima,龟岛,가메지마,07,,,,99513,23,453-0013,愛知県名古屋市中村区亀島１-２-２,136.876756,35.177526,0000-00-00,0000-00-00,0,9951307
9951308,1141101,名古屋,ナゴヤ,Nagoya,名古屋,나고야,08,,,,99513,23,450-0002,愛知県名古屋市中村区名駅１丁目４番,136.883925,35.171252,0000-00-00,0000-00-00,0,9951308
9951309,9951309,伏見,フシミ,Fushimi,伏见,후시미,09,,,,99513,23,460-0003,愛知県名古屋市中区錦２-１６-２４,136.897427,35.169273,0000-00-00,0000-00-00,0,9951309
9951310,3001201,栄,サカエ,Sakae,荣,사카에,10,,,,99513,23,460-0008,愛知県名古屋市中区栄３-５-１２,136.908031,35.16999,0000-00-00,0000-00-00,0,9951310
9951311,9951311,新栄町,シンサカエマチ,Shinsakae-machi,新荣町,신사카에마치,11,,,,99513,23,461-0004,愛知県名古屋市東区葵１-１９-２３,136.920377,35.170729,0000-00-00,0000-00-00,0,9951311
9951312,1141104,千種,チクサ,Chikusa,千种,지쿠사,12,,,,99513,23,464-0075,愛知県名古屋市千種区内山町３丁目,136.930402,35.170625,0000-00-00,0000-00-00,0,9951312
9951313,9951313,今池,イマイケ,Imaike,今池,이마이케,13,,,,99513,23,464-0850,愛知県名古屋市千種区今池５-１,136.937331,35.169919,0000-00-00,0000-00-00,0,9951313
9951314,9951314,池下,イケシタ,Ikeshita,池下,이케시타,14,,,,99513,23,464-0841,愛知県名古屋市千種区覚王山通７-１１,136.946486,35.167675,0000-00-00,0000-00-00,0,9951314
9951315,9951315,覚王山,カクオウザン,Kakuozan,觉王山,가쿠오잔,15,,,,99513,23,464-0821,愛知県名古屋市千種区末盛通１-７,136.953708,35.166565,0000-00-00,0000-00-00,0,9951315
9951316,9951316,本山,モトヤマ,Motoyama,本山,모토야마,16,,,,99513,23,464-0821,愛知県名古屋市千種区末盛通５-１３-３,136.963441,35.163923,0000-00-00,0000-00-00,0,9951316
9951317,9951317,東山公園,ヒガシヤマコウエン,Higashiyama Koen,东山公园,히가시야마코엔,17,,,,99513,23,464-0807,愛知県名古屋市千種区東山通５-１,136.972873,35.160454,0000-00-00,0000-00-00,0,9951317
9951318,9951318,星ヶ丘,ホシガオカ,Hoshigaoka,星丘,호시가오카,18,,,,99513,23,464-0026,愛知県名古屋市千種区井上町85-1,136.985095,35.162399,0000-00-00,0000-00-00,0,9951318
9951319,9951319,一社,イッシャ,Issha,一社,잇샤,19,,,,99513,23,465-0093,愛知県名古屋市名東区一社２-１,136.995927,35.168231,0000-00-00,0000-00-00,0,9951319
9951320,9951320,上社,カミヤシロ,Kamiyashiro,上社,가미야시로,20,,,,99513,23,465-0025,愛知県名古屋市名東区上社１-８０３,137.007081,35.173656,0000-00-00,0000-00-00,0,9951320
9951321,9951321,本郷,ホンゴウ,Hongo,本乡,혼고,21,,,,99513,23,465-0024,愛知県名古屋市名東区本郷２-１５３,137.013425,35.175453,0000-00-00,0000-00-00,0,9951321
9951322,9951201,藤が丘,フジガオカ,Fujigaoka,藤丘,후지가오카,22,,,,99513,23,465-0032,愛知県名古屋市名東区藤が丘１６３,137.021361,35.182415,0000-00-00,0000-00-00,0,9951322
9951401,9951401,ナゴヤドーム前矢田,ナゴヤドームマエヤダ,Nagoya Dome-mae Yada,名古屋巨蛋前矢田,나고야돔마에야다,13,,,,99514,23,461-0043,愛知県名古屋市東区大幸１-１,136.945255,35.190691,0000-00-00,0000-00-00,0,9951401
9951402,1141105,大曽根,オオゾネ,Ozone,大曾根,오조네,12,,,,99514,23,461-0022,愛知県名古屋市東区東大曽根町,136.937204,35.192385,0000-00-00,0000-00-00,0,9951402
9951403,9951403,平安通,ヘイアンドオリ,Heian-dori,平安通,헤이안도리,11,,,,99514,23,462-0816,愛知県名古屋市北区平安通１-１３,136.929784,35.195934,0000-00-00,0000-00-00,0,9951403
9951404,9951404,志賀本通,シガホンドオリ,Shiga-hondori,志贺本通,시가혼도리,10,,,,99514,23,462-0853,愛知県名古屋市北区志賀本通２-４７,136.92121,35.196281,0000-00-00,0000-00-00,0,9951404
9951405,9951405,黒川,クロカワ,Kurokawa,黑川,구로카와,09,,,,99514,23,462-0046,愛知県名古屋市北区城見通３-１３,136.910178,35.197183,0000-00-00,0000-00-00,0,9951405
9951406,9951406,名城公園,メイジョウコウエン,Meijo Koen,名城公园,메이조코엔,08,,,,99514,23,462-0846,愛知県名古屋市北区名城２-１-２６,136.904748,35.190528,0000-00-00,0000-00-00,0,9951406
9951407,9951407,名古屋城,ナゴヤジョウ,Nagoyajo（Nagoya Castle）,名古屋城,나고야조,07,,,,99514,23,460-0001,愛知県名古屋市中区三の丸３-１-１,136.905379,35.18156,0000-00-00,0000-00-00,0,9951407
9951408,9951408,久屋大通,ヒサヤオオドオリ,Hisaya-odori,久屋大通,히사야오도리,06,,,,99514,23,460-0003,愛知県名古屋市中区錦３-４８,136.908156,35.173784,0000-00-00,0000-00-00,0,9951408
9951409,3001201,栄,サカエ,Sakae,荣,사카에,05,,,,99514,23,460-0008,愛知県名古屋市中区栄３-５-１２,136.908031,35.16999,0000-00-00,0000-00-00,0,9951409
9951410,9951410,矢場町,ヤバチョウ,Yabacho,矢场町,야바초,04,,,,99514,23,460-0008,愛知県名古屋市中区栄３-３１-１３,136.90899,35.163785,0000-00-00,0000-00-00,0,9951410
9951411,9951411,上前津,カミマエヅ,Kamimaezu,上前津,가미마에즈,03,,,,99514,23,460-0011,愛知県名古屋市中区大須４-１１-１５,136.906815,35.157477,0000-00-00,0000-00-00,0,9951411
9951412,9951412,東別院,ヒガシベツイン,Higashi Betsuin,东别院,히가시베쓰인,02,,,,99514,23,460-0015,愛知県名古屋市中区大井町３-２４,136.904824,35.150453,0000-00-00,0000-00-00,0,9951412
9951413,1141102,金山,カナヤマ,Kanayama,金山,가나야마,01,,,,99514,23,460-0022,愛知県名古屋市中区金山１丁目,136.901611,35.14352,0000-00-00,0000-00-00,0,9951413
9951414,9951414,西高蔵,ニシタカクラ,Nishi Takakura,西高藏,니시타카쿠라,28,,,,99514,23,456-0016,愛知県名古屋市熱田区五本松町９-３４,136.901769,35.134622,0000-00-00,0000-00-00,0,9951414
9951415,9951415,熱田神宮西,アツタジングウニシ,Atsuta Jingu Nishi,热田神宫西,아쓰타진구니시,27,,,,99514,23,456-0031,愛知県名古屋市熱田区神宮１-１-４,136.906769,35.127956,0000-00-00,0000-00-00,0,9951415
9951416,9951416,熱田神宮伝馬町,アツタジングウテンマチョウ,Atsuta Jingu Temma-cho,热田神宫传马町,아쓰타진구텐마초,26,,,,99514,23,456-0034,愛知県名古屋市熱田区伝馬２-１-１,136.91038,35.120735,0000-00-00,0000-00-00,0,9951416
9951417,9951417,堀田,ホリタ,Horita,堀田,호리타,25,,,,99514,23,467-0856,愛知県名古屋市瑞穂区新開町28-26,136.921685,35.116644,0000-00-00,0000-00-00,0,9951417
9951418,9951418,妙音通,ミョウオンドオリ,Myoon-dori,妙音通,묘온도리,24,,,,99514,23,467-0842,愛知県名古屋市瑞穂区妙音通３-９,136.929545,35.117125,0000-00-00,0000-00-00,0,9951418
9951419,9951419,新瑞橋,アラタマバシ,Aratama-bashi,新瑞桥,아라타마바시,23,,,,99514,23,467-0806,愛知県名古屋市瑞穂区瑞穂通８-２７,136.936603,35.117734,0000-00-00,0000-00-00,0,9951419
9951420,9951420,瑞穂運動場東,ミズホウンドウジョウヒガシ,Mizuho Undojo Higashi,瑞穗运动场东,미즈호운도조 히가시,22,,,,99514,23,467-0042,愛知県名古屋市瑞穂区八勝通３丁目１８番地先,136.948685,35.123167,0000-00-00,0000-00-00,0,9951420
9951421,9951421,総合リハビリセンター,ソウゴウリハビリセンター,Sogo Rihabiri Center,综合复健中心,소고리하비리센타,21,,,,99514,23,467-0035,愛知県名古屋市瑞穂区弥富町字月見ケ岡５番地先,136.954523,35.130536,0000-00-00,0000-00-00,0,9951421
9951422,9951422,八事,ヤゴト,Yagoto,八事,야고토,20,,,,99514,23,466-0825,愛知県名古屋市昭和区八事本町１０２-３,136.964036,35.136946,0000-00-00,0000-00-00,0,9951422
9951423,9951423,八事日赤,ヤゴトニッセキ,Yagoto Nisseki,八事日赤,야고토닛세키,19,,,,99514,23,466-0815,愛知県名古屋市昭和区山手通３丁目１７番地先,136.965008,35.144556,0000-00-00,0000-00-00,0,9951423
9951424,9951424,名古屋大学,ナゴヤダイガク,Nagoya Daigaku,名古屋大学,나고야다이가쿠,18,,,,99514,23,464-0819,愛知県名古屋市千種区四谷通２０番地先,136.96658,35.154261,0000-00-00,0000-00-00,0,9951424
9951425,9951316,本山,モトヤマ,Motoyama,本山,모토야마,17,,,,99514,23,464-0821,愛知県名古屋市千種区末盛通５-１３-３,136.963441,35.163923,0000-00-00,0000-00-00,0,9951425
9951426,9951426,自由ヶ丘,ジユウガオカ,Jiyugaoka,自由丘,지유가오카,16,,,,99514,23,464-0044,愛知県名古屋市千種区自由ヶ丘三丁目11,136.966762,35.174961,0000-00-00,0000-00-00,0,9951426
9951427,9951427,茶屋ヶ坂,チャヤガサカ,Chayagasaka,茶屋坂,자야가사카,15,,,,99514,23,464-0092,愛知県名古屋市千種区茶屋が坂一丁目2116,136.962254,35.184612,0000-00-00,0000-00-00,0,9951427
9951428,9951428,砂田橋,スナダバシ,Sunada-bashi,砂田桥,스나다바시,14,,,,99514,23,461-0043,愛知県名古屋市東区大幸４-１６,136.953999,35.188861,0000-00-00,0000-00-00,0,9951428
9951501,1141102,金山,カナヤマ,Kanayama,金山,가나야마,01,,,,99515,23,460-0022,愛知県名古屋市中区金山１丁目,136.901611,35.14352,0000-00-00,0000-00-00,0,9951501
9951502,9951502,日比野,ヒビノ,Hibino,日比野,히비노,02,,,,99515,23,456-0062,愛知県名古屋市熱田区大宝一丁目3-18,136.893125,35.132711,0000-00-00,0000-00-00,0,9951502
9951503,9951503,六番町,ロクバンチョウ,Rokuban-cho,六番町,로쿠반초,03,,,,99515,23,456-0051,愛知県名古屋市熱田区四番１-１０-１２,136.888715,35.124623,0000-00-00,0000-00-00,0,9951503
9951504,9951504,東海通,トウカイドオリ,Tokai-dori,东海通,도카이도리,04,,,,99515,23,455-0002,愛知県名古屋市港区東海通３-１７７,136.887336,35.113388,0000-00-00,0000-00-00,0,9951504
9951505,9951505,港区役所,ミナトクヤクショ,Minato Kuyakusho,港区役所,미나토쿠야쿠쇼,05,,,,99515,23,455-0014,愛知県名古屋市港区港楽１-１４-２０,136.88455,35.105736,0000-00-00,0000-00-00,0,9951505
9951506,9951506,築地口,ツキジグチ,Tsukiji-guchi,筑地口,쓰키지구치,06,,,,99515,23,455-0014,愛知県名古屋市港区港楽３-４-１３,136.883162,35.099348,0000-00-00,0000-00-00,0,9951506
9951507,9951507,名古屋港,ナゴヤコウ,Nagoyako,名古屋港,나고야코,07,,,,99515,23,455-0032,愛知県名古屋市港区入船１-８-２３,136.881971,35.09348,0000-00-00,0000-00-00,0,9951507
9951601,3001506,上小田井,カミオタイ,Kami-otai,上小田井,가미오타이,01,,,,99516,23,452-0816,愛知県名古屋市西区貴生町,136.876941,35.223482,0000-00-00,0000-00-00,0,9951601
9951602,9951602,庄内緑地公園,ショウナイリョクチコウエン,Shonai Ryokuchi Koen,庄内绿地公园,쇼나이료쿠치코엔,02,,,,99516,23,452-0818,愛知県名古屋市西区山田町大字上小田井字東古川３１２９,136.886963,35.215186,0000-00-00,0000-00-00,0,9951602
9951603,9951603,庄内通,ショウナイドオリ,Shonai-dori,庄内通,쇼나이도리,03,,,,99516,23,451-0016,愛知県名古屋市西区庄内通３-１２,136.891044,35.204476,0000-00-00,0000-00-00,0,9951603
9951604,9951604,浄心,ジョウシン,Joshin,净心,조신,04,,,,99516,23,451-0031,愛知県名古屋市西区城西４-３２０８,136.890819,35.192205,0000-00-00,0000-00-00,0,9951604
9951605,9951605,浅間町,センゲンチョウ,Sengen-cho,浅间町,센겐초,05,,,,99516,23,451-0035,愛知県名古屋市西区浅間１-２０６,136.890335,35.18384,0000-00-00,0000-00-00,0,9951605
9951606,9951606,丸の内,マルノウチ,Marunouchi,丸之内,마루노우치,06,,,,99516,23,460-0003,愛知県名古屋市中区錦２-１,136.896944,35.173458,0000-00-00,0000-00-00,0,9951606
9951607,9951309,伏見,フシミ,Fushimi,伏见,후시미,07,,,,99516,23,460-0003,愛知県名古屋市中区錦２-１６-２４,136.897427,35.169273,0000-00-00,0000-00-00,0,9951607
9951608,9951608,大須観音,オオスカンノン,Osu Kannon,大须观音,오스칸논,08,,,,99516,23,460-0011,愛知県名古屋市中区大須２-１０-３９,136.898158,35.160729,0000-00-00,0000-00-00,0,9951608
9951609,9951411,上前津,カミマエヅ,Kamimaezu,上前津,가미마에즈,09,,,,99516,23,460-0011,愛知県名古屋市中区大須４-１１-１５,136.906815,35.157477,0000-00-00,0000-00-00,0,9951609
9951610,1141103,鶴舞,ツルマイ,Tsurumai,鹤舞,쓰루마이,10,,,,99516,23,460-0012,愛知県名古屋市中区千代田町５丁目,136.916749,35.15596,0000-00-00,0000-00-00,0,9951610
9951611,9951611,荒畑,アラハタ,Arahata,荒畑,아라하타,11,,,,99516,23,466-0064,愛知県名古屋市昭和区鶴舞４-１７-２２,136.92593,35.149654,0000-00-00,0000-00-00,0,9951611
9951612,9951612,御器所,ゴキソ,Gokiso,御器所,고키소,12,,,,99516,23,466-0015,愛知県名古屋市昭和区御器所通３-７,136.934146,35.149585,0000-00-00,0000-00-00,0,9951612
9951613,9951613,川名,カワナ,Kawana,川名,가와나,13,,,,99516,23,466-0854,愛知県名古屋市昭和区広路通８-７,136.948717,35.148703,0000-00-00,0000-00-00,0,9951613
9951614,9951614,いりなか,イリナカ,Irinaka,杁中,이리나카,14,,,,99516,23,466-0833,愛知県名古屋市昭和区隼人町３-４,136.955375,35.143234,0000-00-00,0000-00-00,0,9951614
9951615,9951422,八事,ヤゴト,Yagoto,八事,야고토,15,,,,99516,23,466-0825,愛知県名古屋市昭和区八事本町１０２-３,136.964036,35.136946,0000-00-00,0000-00-00,0,9951615
9951616,9951616,塩釜口,シオガマグチ,Shiogama-guchi,盐釜口,시오가마구치,16,,,,99516,23,468-0073,愛知県名古屋市天白区塩釜口１-８３４,136.977529,35.132433,0000-00-00,0000-00-00,0,9951616
9951617,9951617,植田,ウエダ,Ueda,植田,우에다,17,,,,99516,23,468-0051,愛知県名古屋市天白区植田三丁目1001,136.987882,35.128649,0000-00-00,0000-00-00,0,9951617
9951618,9951618,原,ハラ,Hara,原,하라,18,,,,99516,23,468-0015,愛知県名古屋市天白区原１-５１３,136.996714,35.126118,0000-00-00,0000-00-00,0,9951618
9951619,9951619,平針,ヒラバリ,Hirabari,平针,히라바리,19,,,,99516,23,468-0011,愛知県名古屋市天白区平針２-１３０１,137.006904,35.122766,0000-00-00,0000-00-00,0,9951619
9951620,3000609,赤池,アカイケ,Akaike,赤池,아카이케,20,,,,99516,23,470-0125,愛知県日進市赤池１-１５０３,137.017978,35.121097,0000-00-00,0000-00-00,0,9951620
9951701,9951701,太閤通,タイコウドオリ,Taiko-dori,太閤通,다이코도리,01,,,,99517,23,453-0811,愛知県名古屋市中村区太閤通３-２７-３,136.873126,35.167611,0000-00-00,0000-00-00,0,9951701
9951702,1141101,名古屋,ナゴヤ,Nagoya,名古屋,나고야,02,,,,99517,23,450-0002,愛知県名古屋市中村区名駅１丁目４番,136.882546,35.170761,0000-00-00,0000-00-00,0,9951702
9951703,9951703,国際センター,コクサイセンター,Kokusai Center（International Center）,国际中心,고쿠사이센터,03,,,,99517,23,450-0002,愛知県名古屋市中村区名駅４-１３,136.889375,35.172128,0000-00-00,0000-00-00,0,9951703
9951704,9951606,丸の内,マルノウチ,Marunouchi,丸之内,마루노우치,04,,,,99517,23,460-0003,愛知県名古屋市中区錦２-１,136.898113,35.173098,0000-00-00,0000-00-00,0,9951704
9951705,9951408,久屋大通,ヒサヤオオドオリ,Hisaya-odori,久屋大通,히사야오도리,05,,,,99517,23,460-0003,愛知県名古屋市中区錦３-４８,136.908156,35.173784,0000-00-00,0000-00-00,0,9951705
9951706,9951706,高岳,タカオカ,Takaoka,高岳,다카오카,06,,,,99517,23,461-0005,愛知県名古屋市東区東桜２-１-２,136.915656,35.174062,0000-00-00,0000-00-00,0,9951706
9951707,9951707,車道,クルマミチ,Kurumamichi,车道,구루마미치,07,,,,99517,23,461-0004,愛知県名古屋市東区葵３-１２,136.929543,35.173507,0000-00-00,0000-00-00,0,9951707
9951708,9951313,今池,イマイケ,Imaike,今池,이마이케,08,,,,99517,23,464-0850,愛知県名古屋市千種区今池５-１,136.937331,35.169919,0000-00-00,0000-00-00,0,9951708
9951709,9951709,吹上,フキアゲ,Fukiage,吹上,후키아게,09,,,,99517,23,464-0855,愛知県名古屋市千種区千種通７-２４-２,136.935376,35.158787,0000-00-00,0000-00-00,0,9951709
9951710,9951612,御器所,ゴキソ,Gokiso,御器所,고키소,10,,,,99517,23,466-0015,愛知県名古屋市昭和区御器所通３-７,136.934146,35.149585,0000-00-00,0000-00-00,0,9951710
9951711,9951711,桜山,サクラヤマ,Sakurayama,樱山,사쿠라야마,11,,,,99517,23,467-0805,愛知県名古屋市瑞穂区桜見町１-１-１４,136.933316,35.139695,0000-00-00,0000-00-00,0,9951711
9951712,9951712,瑞穂区役所,ミズホクヤクショ,Mizuho Kuyakusho,瑞穗区役所,미즈호쿠야쿠쇼,12,,,,99517,23,467-0806,愛知県名古屋市瑞穂区瑞穂通２-２７,136.93443,35.131793,0000-00-00,0000-00-00,0,9951712
9951713,9951713,瑞穂運動場西,ミズホウンドウジョウニシ,Mizuho Undojo Nishi,瑞穗运动场西,미즈호운도조니시,13,,,,99517,23,467-0806,愛知県名古屋市瑞穂区瑞穂通５-２４,136.935477,35.124949,0000-00-00,0000-00-00,0,9951713
9951714,9951419,新瑞橋,アラタマバシ,Aratama-bashi,新瑞桥,아라타마바시,14,,,,99517,23,467-0806,愛知県名古屋市瑞穂区瑞穂通８-２７,136.936603,35.117734,0000-00-00,0000-00-00,0,9951714
9951715,9951715,桜本町,サクラホンマチ,Sakura-hommachi,樱本町,사쿠라혼마치,15,,,,99517,23,457-0005,愛知県名古屋市南区桜台１-１０１,136.936761,35.109001,0000-00-00,0000-00-00,0,9951715
9951716,9951716,鶴里,ツルサト,Tsurusato,鹤里,쓰루사토,16,,,,99517,23,457-0031,愛知県名古屋市南区鯛取通３-１８-２,136.943433,35.105738,0000-00-00,0000-00-00,0,9951716
9951717,9951717,野並,ノナミ,Nonami,野并,노나미,17,,,,99517,23,468-0046,愛知県名古屋市天白区古川町２００,136.95549,35.102358,0000-00-00,0000-00-00,0,9951717
9951718,9951718,鳴子北,ナルコキタ,Naruko Kita,鸣子北,나루코 키타,18,,,,99517,23,468-0836,愛知県名古屋市天白区相川1丁目1,136.966209,35.102684,2011-03-27,0000-00-00,0,9951718
9951719,9951719,相生山,アイオイヤマ,Aioiyama,相生山,아이오이야마,19,,,,99517,23,458-0011,愛知県名古屋市緑区相川3丁目61,136.976208,35.102545,2011-03-27,0000-00-00,0,9951719
9951720,9951720,神沢,カミサワ,Kamisawa,神泽,가미사와,20,,,,99517,23,458-0014,愛知県名古屋市緑区神沢1丁目303,136.98954,35.098518,2011-03-27,0000-00-00,0,9951720
9951721,9951721,徳重,トクシゲ,Tokushige,德重,토쿠시게,21,,,,99517,23,458-0004,愛知県名古屋市緑区乗鞍2丁目102-1,136.99815,35.094491,2011-03-27,0000-00-00,0,9951721
9951801,9951403,平安通,ヘイアンドオリ,Heian-dori,平安通,가미이다,01,,,,99518,23,462-0816,愛知県名古屋市北区平安通１-１３,136.929784,35.195934,0000-00-00,0000-00-00,0,9951801
9951802,3001801,上飯田,カミイイダ,Kamiiida,上饭田,헤이안도리,02,,,,99518,23,462-0808,愛知県名古屋市北区上飯田通２-４０,136.929642,35.203845,0000-00-00,0000-00-00,0,9951802
9951901,3001808,小牧,コマキ,Komaki,小牧,코마키,,,,,99519,23,485-0029,愛知県小牧市中央１丁目,136.928461,35.28915,0000-00-00,0000-00-00,2,9951901
9951902,3001809,小牧原,コマキハラ,Komakihara,小牧原,코마키하라,,,,,99519,23,485-0012,愛知県小牧市小牧原新田字南原,136.935203,35.298744,0000-00-00,0000-00-00,2,9951902
9951903,9951903,東田中,ヒガシタナカ,Higashitanaka,东田中,히가시타나카,,,,,99519,23,485-0826,愛知県小牧市大字東田中,136.943479,35.300177,0000-00-00,0000-00-00,2,9951903
9951904,9951904,上末,カミスエ,Kamisue,上末,카미스에,,,,,99519,23,485-0822,愛知県小牧市大字上末,136.960133,35.298338,0000-00-00,0000-00-00,2,9951904
9951905,9951905,桃花台西,トウカダイニシ,Tokadainishi,桃花台西,토카다이니시,,,,,99519,23,485-0814,愛知県小牧市古雅4丁目,136.974568,35.30333,0000-00-00,0000-00-00,2,9951905
9951906,9951906,桃花台センター,トウカダイセンター,Tokadai Center,桃花台中心,토카다이센터,,,,,99519,23,485-0814,愛知県小牧市古雅1丁目,136.98292,35.301489,0000-00-00,0000-00-00,2,9951906
9951907,9951907,桃花台東,トウカダイヒガシ,Tokadaihigashi,桃花台东,토카다이히가시,,,,,99519,23,485-0812,愛知県小牧市城山3丁目,136.989928,35.295426,0000-00-00,0000-00-00,2,9951907
9952001,1141301,新豊橋,シントヨハシ,Shintoyohashi,新丰桥,신토요하시,1,,,,99520,23,440-0075,愛知県豊橋市花田町字西宿４１,137.383375,34.762272,0000-00-00,0000-00-00,0,9952001
9952002,9952002,柳生橋,ヤギュウバシ,Yagyubashi,柳生桥,야규바시,2,,,,99520,23,440-0877,愛知県豊橋市南松山町１５４,137.38847,34.75479,0000-00-00,0000-00-00,0,9952002
9952003,9952003,小池,コイケ,Koike,小池,고이케,3,,,,99520,23,441-8042,愛知県豊橋市小池町字原下,137.388076,34.748891,0000-00-00,0000-00-00,0,9952003
9952004,9952004,愛知大学前,アイチダイガクマエ,Aichidaigakumae,爱知大学前,아이치다이가쿠마에,4,,,,99520,23,441-8108,愛知県豊橋市町畑町,137.385754,34.741682,0000-00-00,0000-00-00,0,9952004
9952005,9952005,南栄,ミナミサカエ,Minamisakae,南荣,미나미사카에,5,,,,99520,23,441-8107,愛知県豊橋市南栄町字空池４６,137.385446,34.73592,0000-00-00,0000-00-00,0,9952005
9952006,9952006,高師,タカシ,Takashi,高师,다카시,6,,,,99520,23,441-8156,愛知県豊橋市高師町字北新切,137.381674,34.727068,0000-00-00,0000-00-00,0,9952006
