line_cd,company_cd,line_name,line_name_k,line_name_h,line_name_r,line_name_zh,line_name_ko,line_color_c,line_color_t,line_type,line_symbol_primary,line_symbol_secondary,line_symbol_extra,line_symbol_primary_color,line_symbol_secondary_color,line_symbol_extra_color,line_symbol_primary_shape,line_symbol_secondary_shape,line_symbol_extra_shape,lon,lat,zoom,e_status,e_sort
99604,191,信楽高原鐵道信楽線,シガラキコウゲンテツドウシガラキセン,信楽高原鐵道信楽線,Shigaraki Kogen Railway Shigaraki Line,,,FF6633,朱,2,,,,,,,,,,136.0938447,34.91316865,12,0,99604
99605,192,嵯峨野観光線,サガノカンコウセン,嵯峨野観光線,Sagano Scenic Railway,,,B22222,緋色,2,,,,,,,,,,135.6516844,35.02158814,12,0,99605
99606,193,叡山電鉄叡山本線,エイザンデンテツエイザンホンセン,叡山電鉄叡山本線,Eizan Electric Railway Eizan Main Line,,,007F00,緑,2,E,,,007F00,,,KEIHAN,,,135.7908797,35.05000422,13,0,99606
99607,193,叡山電鉄鞍馬線,エイザンデンテツクラマセン,叡山電鉄鞍馬線,Eizan Electric Railway Kurama Line,,,FF0000,赤,2,E,,,007F00,,,KEIHAN,,,135.7789774,35.08616881,13,0,99607
99608,194,宮福線,ミヤフクセン,宮福線,Miyafuku Line,,,429BE1,水,2,F,,,ea4f6f,,,REVERSED_SQUARE,,,135.1450786,35.42665061,11,0,99608
99609,194,宮豊線,ミヤトヨセン,宮豊線,Miyatoyo Line,,,FF4E6F,赤,2,T,,,ea4f6f,,,REVERSED_SQUARE,,,135.0214671,35.58009666,10,0,99609
99653,194,宮舞線,ミヤマイセン,宮舞線,Miyamai Line,,,B230D1,紫,0,M,,,ea4f6f,,,REVERSED_SQUARE,,,135.2654791,35.49972479,11,0,99609
99610,195,京都市営地下鉄烏丸線,キョウトシエイチカテツカラスマセン,京都市営地下鉄烏丸線,Kyoto Municipal Subway Karasuma Line,,,66CC99,緑色,3,K,,,66CC99,,,REVERSED_ROUND,,,135.7655673,35.01633354,12,0,99610
99611,195,京都市営地下鉄東西線,キョウトシエイチカテツトウザイセン,京都市営地下鉄東西線,Kyoto Municipal Subway Tozai Line,,,FF6600,朱,3,T,,,FF6600,,,REVERSED_ROUND,,,135.7661215,34.97917108,12,0,99611
99612,196,京福電鉄嵐山本線,ケイフクデンテツアラシヤマホンセン,京福電鉄嵐山本線,Keifuku Electric Railway Arashiyama Main Line,,,CC0033,あずき,4,A,,,CC0033,,,REVERSED_ROUND_HORIZONTAL,,,135.7102578,35.0127135,13,0,99612
99613,196,京福電鉄北野線,ケイフクデンテツキタノセン,京福電鉄北野線,Keifuku Electric Railway Kitano Line,,,6666CC,紫,4,B,A,,6666CC,CC0033,,REVERSED_ROUND_HORIZONTAL,,,135.7124019,35.02593705,14,0,99613
99614,197,北大阪急行電鉄,キタオオサカキュウコウデンテツ,北大阪急行電鉄,Kita Osaka Express Electric Railway,,,DD5B5C,赤,2,M,,,000080,,,REVERSED_ROUND,,,135.4954616,34.78992724,13,0,99614
99616,198,泉北高速鉄道線,センボクコウソクテツドウセン,泉北高速鉄道線,Semboku Rapid Railway,,,0099FF,水色,2,SB,,,0099FF,,,REVERSED_ROUND,,,135.4892352,34.50927756,12,0,99616
99617,199,水間鉄道水間線,ミズマテツドウミズマセン,水間鉄道水間線,Mizuma Railway Mizuma Line,,,005CB1,紺,2,,,,,,,,,,135.3691331,34.42801129,13,0,99617
99618,249,御堂筋線,オオサカメトロミドウスジセン,高速電気軌道第1号線,Midosuji Line,御堂筋线,미도스지선,e5171f,臙脂,3,M,,,e5171f,,,REVERSED_ROUND,,,135.5118377,34.67464546,11,0,99618
99619,249,谷町線,オオサカメトロタニマチセン,高速電気軌道第2号線,Tanimachi Line,谷町线,다니마치선,522886,京紫,3,T,,,522886,,,REVERSED_ROUND,,,135.5527319,34.67567108,12,0,99619
99620,249,四つ橋線,オオサカメトロヨツバシセン,高速電気軌道第3号線,Yotsubashi Line,四桥线,요쓰바시선,0078ba,縹,3,Y,,,0078ba,,,REVERSED_ROUND,,,135.4936511,34.65791996,13,0,99620
99621,249,中央線,オオサカメトロチュウオウセン,高速電気軌道第4号線,Chuo Line,中央线,주오선,019a66,緑,3,C,,,019a66,,,REVERSED_ROUND,,,135.4957468,34.66777349,12,0,99621
99622,249,千日前線,オオサカメトロセンニチマエセン,高速電気軌道第5号線,Sennichimae Line,千日前线,센니치마에선,e44d93,紅梅,3,S,,,e44d93,,,REVERSED_ROUND,,,135.5153002,34.6767151,13,0,99622
99623,249,堺筋線,オオサカメトロサカイスジセン,高速電気軌道第6号線,Sakaisuji Line,堺筋线,사카이스지선,814721,マルーン,3,K,,,814721,,,REVERSED_ROUND,,,135.5083,34.67762312,13,0,99623
99624,249,長堀鶴見緑地線,オオサカメトロナガホリツルミリョクチセン,高速電気軌道第7号線,Nagahori Tsurumi-ryokuchi Line,长堀鹤见绿地线,나가호리쓰루미료쿠치선,a9cc51,萌黄,3,N,,,a9cc51,,,REVERSED_ROUND,,,135.5382456,34.69274888,12,0,99624
99652,249,今里筋線,オオサカメトロイマザトスジセン,高速電気軌道第8号線,Imazatosuji Line,今里筋线,이마자토스지선,ee7b1a,柑子,3,I,,,ee7b1a,,,REVERSED_ROUND,,,135.5502239,34.71778192,13,0,99624
99625,249,南港ポートタウン線,オオサカメトロナンコウポートタウンセン,大阪市高速電気軌道南港ポートタウン線,Nanko Port Town Line,南港港城线,포트타운선,00a0de,セルリアンブルー,5,P,,,00a0de,,,REVERSED_ROUND,,,135.4409309,34.62838186,13,0,99625
99626,201,大阪モノレール線,オオサカモノレールセン,大阪モノレール線,Osaka Monorail Main Line,,,5058C3,青,5,,,,,,,,,,135.5244954,34.78906136,12,0,99626
99627,201,大阪モノレール彩都線,オオサカモノレールサイトセン,国際文化公園都市線,Osaka Monorail Saito Line,,,5058C3,青,5,,,,,,,,,,135.5270888,34.83077567,13,0,99627
99628,202,阪堺電軌上町線,ハンカイデンキウエマチセン,阪堺電軌上町線,Hankai Uemachi Line,,,083388,紺,4,HN,,,000000,,,SQUARE,,,135.504187,34.62745795,14,0,99628
99629,202,阪堺電軌阪堺線,ハンカイデンキハンカイセン,阪堺電軌阪堺線,Hankai Line,,,008947,緑,4,HN,,,000000,,,SQUARE,,,135.4809414,34.59887028,12,0,99629
99630,203,神戸高速東西線,コウベコウソクトウザイセン,神戸高速東西線,Kobe Rapid Transit Railway Tozai Line,,,2560A8,青,2,HS,HK,SY,2560A8,2560A8,F45757,HANSHIN,HANKYU,SANYO,135.1727403,34.67795666,13,0,99630
99631,203,神戸高速南北線,コウベコウソクナンボクセン,神戸高速南北線,Kobe Rapid Transit Railway Namboku Line,,,2560A8,青,2,KB,,,DD0033,,,HANSHIN,,,135.1673864,34.67788463,16,0,99631
99632,204,有馬線,アリマセン,神鉄有馬線,Arima Line,,,D53924,朱,2,KB,,,DD0033,,,HANSHIN,,,135.1850569,34.75245997,12,0,99632
99633,204,三田線,サンダセン,神鉄三田線,Sanda Line,,,D53924,朱,2,KB,,,DD0033,,,HANSHIN,,,135.2221379,34.85009861,12,0,99633
99634,204,公園都市線,コウエントシセン,神鉄公園都市線,Koen-Toshi Line,,,D53924,朱,2,KB,,,DD0033,,,HANSHIN,,,135.2068426,34.89567764,13,0,99634
99635,204,粟生線,アオセン,神鉄粟生線,Ao Line,,,D53924,朱,2,KB,,,DD0033,,,HANSHIN,,,135.0190351,34.79456506,11,0,99635
99636,211,北神線,ホクシンセン,神戸市営地下鉄北神線,Hokushin Line,,,D59A00,ゴールド,2,S,,,01AF98,,,SQUARE,,,135.17142,34.761691,12,0,99636
99637,206,山陽電鉄本線,サンヨウデンテツホンセン,山陽電鉄本線,Sanyo Electric Railway Main Line,,,F45757,赤,2,SY,,,ed1a3d,,,SANYO,,,134.8841417,34.74729359,10,0,99637
99638,206,山陽電鉄網干線,サンヨウデンテツアボシセン,山陽電鉄網干線,Sanyo Electric Railway Aboshi Line,,,F45757,赤,2,SY,,,ed1a3d,,,SANYO,,,134.628993,34.79619357,13,0,99638
99615,207,能勢電鉄妙見線,ノセデンテツミョウケンセン,能勢電鉄妙見線,Nose Electric Railway Myoken Line,,,B72142,あずき,2,NS,,,B72142,,,REVERSED_ROUND,,,135.4237989,34.87230522,12,0,99640
99640,207,能勢電鉄日生線,ノセデンテツニッセイセン,能勢電鉄日生線,Nose Electric Railway Nissei Line,,,B72142,あずき,2,NS,,,B72142,,,REVERSED_ROUND,,,135.402694,34.9008128,14,0,99640
99642,208,三木鉄道三木線,ミキテツドウミキセン,三木鉄道三木線,Miki Railway Miki Line,,,009CFF,水色,2,,,,,,,,,,134.9390908,34.79860467,13,2,99642
99643,209,北条鉄道北条線,ホウジョウテツドウホウジョウセン,北条鉄道北条線,Hojo Line,,,7564D3,青紫,2,,,,,,,,,,134.8638858,34.89497888,12,0,99643
99644,210,智頭急行智頭線,チズキュウコウチズセン,智頭急行智頭線,Chizu Express Chizu Line,,,000099,紺,2,,,,,,,,,,134.3268128,35.09441854,10,0,99644
99645,211,神戸市営地下鉄西神線,コウベシエイチカテツセイシンセン,神戸市営地下鉄西神線,Kobe Municipal Subway Seishin Line,,,01AF98,緑,3,S,,,01AF98,,,REVERSED_SQUARE_WEST,,,135.0688894,34.68307242,12,0,99645
99646,211,神戸市営地下鉄山手線,コウベシエイチカテツヤマテセン,神戸市営地下鉄山手線,Kobe Municipal Subway Yamate Line,,,01AF98,緑,3,S,,,01AF98,,,REVERSED_SQUARE_WEST,,,135.1714744,34.68032212,13,0,99646
99647,211,夢かもめ,ユメカモメ,神戸市営地下鉄海岸線,Kobe Municipal Subway Kaigan Line,,,0388C0,青,3,K,,,0388C0,,,REVERSED_SQUARE_WEST,,,135.1688599,34.67065905,13,0,99647
99648,212,ポートライナー,ポートライナー,神戸新交通ポートアイランド線,Port Liner,,,9686BD,紫,5,P,PL,,9686BD,9686BD,,REVERSED_SQUARE,REVERSED_SQUARE,,135.212604,34.67033354,13,0,99648
99649,212,六甲ライナー,ロッコウライナー,神戸新交通六甲アイランド線,Rokko Liner,,,9686BD,紫,5,R,,,9686BD,,,REVERSED_SQUARE,,,135.2677847,34.70298944,14,0,99649
99650,213,紀州鉄道線,キシュウテツドウセン,紀州鉄道線,Kishu Railway Line,,,081042,紺,2,,,,,,,,,,135.1561255,33.89542811,14,0,99650
99651,214,貴志川線,キシガワセン,和歌山電鐵貴志川線,Kishigawa Line,,,DA381B,赤,2,,,,,,,,,,135.2408019,34.22928668,12,0,99651
99701,215,若桜線,ワカサセン,若桜鉄道若桜線,Wakasa Line,,,FF2F1A,赤,2,,,,,,,,,,134.3023643,35.37899167,12,0,99701
99702,216,北松江線,キタマツエセン,一畑電車北松江線,Kita-Matsue Line,,,EB5C02,オレンジ,2,,,,,,,,,,132.8972022,35.45774737,11,0,99702
99703,216,大社線,タイシャセン,一畑電車大社線,Taisha Line,,,EB5C02,オレンジ,2,,,,,,,,,,132.7302839,35.38956501,12,0,99703
99704,217,水島本線,ミズシマホンセン,水島臨海鉄道水島本線,Mizushima Main Line,,,CCFFFF,水色,2,MR,,,CCFFFF,,,REVERSED_ROUND,,,133.7478599,34.56420735,13,0,99704
99705,218,井原線,イバラセン,井原鉄道井原線,Ibara Line,,,00AD66,グリーン,2,,,,,,,,,,133.5574914,34.61669576,11,0,99705
99706,219,東山線,ヒガシヤマセン,岡山電軌東山本線,Higashiyama Line,,,0A50A1,青,4,H,,,ef1731,,,ROUND,,,133.9315882,34.66244006,15,0,99706
99707,219,清輝橋線,セイキバシセン,岡山電軌清輝橋線,Seikibashi Line,,,9E49A1,紫,4,S,,,07502b,,,ROUND,,,133.9240087,34.6585708,15,0,99707
99708,220,スカイレールみどり坂線,スカイレールミドリザカセン,広島短距離交通瀬野線,Skyrail Midorizaka Line,,,F9F9F9,シルバー,5,,,,,,,,,,132.593324,34.42745864,15,0,99708
99709,221,アストラムライン,アストラムライン,広島高速交通広島新交通1号線,Astram Line,,,FFA500,オレンジ,5,,,,,,,,,,132.4335823,34.43909913,12,0,99709
99710,222,広電１号線(宇品線),ヒロデンイチゴウセン,広電１号線(宇品線),Hiroden Ujina Line,,,FF5900,オレンジ,4,M,U,,00a85f,0092d7,,REVERSED_ROUND_HORIZONTAL,REVERSED_ROUND_HORIZONTAL,,132.4635322,34.38007803,13,0,99710
99711,222,広電２号線(宮島線),ヒロデンニゴウセン,広電２号線(宮島線),Hiroden Miyajima Line,,,EF1731,赤,4,M,,,00a85f,,,REVERSED_ROUND_HORIZONTAL,,,132.3858272,34.37150722,12,0,99711
99712,222,広電３号線,ヒロデンサンゴウセン,広電３号線,Hiroden Streetcar Route 3,,,4243BE,青,4,U,M,,0092d7,00a85f,,,,,132.4524421,34.3815225,13,0,99712
99713,222,広電５号線(皆実線),ヒロデンゴゴウセン,広電５号線(皆実線),Hiroden Minami Line,,,00CC66,緑,4,M,H,U,00a85f,7dbf4c,0092d7,REVERSED_ROUND_HORIZONTAL,REVERSED_ROUND_HORIZONTAL,REVERSED_ROUND_HORIZONTAL,132.4676659,34.37814055,13,0,99713
99714,222,広電６号線(江波線),ヒロデンロクゴウセン,広電６号線(江波線),Hiroden Eba Line,,,FFCC00,黄,4,E,M,,fedb4f,008033,,REVERSED_ROUND_HORIZONTAL,REVERSED_ROUND_HORIZONTAL,,132.454292,34.38857229,14,0,99714
99715,222,広電７号線,ヒロデンナナゴウセン,広電７号線,Hiroden Streetcar Route 7,,,005A52,深緑,4,Y,M,U,ed8095,00a85f,0092d7,REVERSED_ROUND_HORIZONTAL,REVERSED_ROUND_HORIZONTAL,REVERSED_ROUND_HORIZONTAL,132.4528158,34.39504706,14,0,99715
99716,222,広電８号線(横川線),ヒロデンハチゴウセン,広電８号線(横川線),Hiroden Yokogawa Line,,,DF60AE,ピンク,4,Y,M,E,ed8095,00a85f,fedb4f,REVERSED_ROUND_HORIZONTAL,REVERSED_ROUND_HORIZONTAL,REVERSED_ROUND_HORIZONTAL,132.442765,34.39115629,14,0,99716
99717,222,広電９号線(白島線),ヒロデンキュウゴウセン,広電９号線(白島線),Hiroden Hakushima Line,,,797878,グレー,4,W,,,797878,,,REVERSED_ROUND_HORIZONTAL,,,132.4641667,34.40080872,15,0,99717
99718,223,錦川清流線,ニシキガワセイリュウセン,錦川鉄道錦川清流線,Nishikigawa Seiryu Line,,,E60010,赤,2,,,,,,,,,,132.0590467,34.20744595,11,0,99718
99801,224,阿波室戸シーサイドライン,アサムロトシーサイドライン,阿佐海岸鉄道阿佐東線,Awa-Muroto Seaside Line,,,a5aeb4,紺,2,AK,,,a5aeb4,,,ROUND,,,134.3112574,33.57350417,13,0,99801
99802,225,琴電琴平線,コトデンコトヒラセン,琴電琴平線,Kotoden Kotohira Line,,,FFD400,黄,2,K,,,FFD400,,,ROUND,,,133.962144,34.26212761,11,0,99802
99803,225,琴電長尾線,コトデンナガオセン,琴電長尾線,Kotoden Nagao Line,,,009966,グリーン,2,N,,,009966,,,ROUND,,,134.0973672,34.30701005,12,0,99803
99804,225,琴電志度線,コトデンシドセン,琴電志度線,Kotoden Shido Line,,,FF3366,ピンク,2,S,,,FF3366,,,ROUND,,,134.1165716,34.34515193,12,0,99804
99805,226,伊予鉄道郡中線,イヨテツドウグンチュウセン,伊予鉄道郡中線,Iyotetsu Gunchu Line,,,f15a22,黄色,2,IY,,,f15a22,,,REVERSED_ROUND,,,132.7298202,33.80853562,12,0,99805
99806,226,伊予鉄道高浜線,イヨテツドウタカハマセン,伊予鉄道高浜線,Iyotetsu Takahama Line,,,9acd32,黄緑,2,IY,,,9acd32,,,REVERSED_ROUND,,,132.7276955,33.86370357,13,0,99806
99807,226,伊予鉄道横河原線,イヨテツドウヨコガワラセン,伊予鉄道横河原線,Iyotetsu Yokogawara Line,,,00BBEE,水色,2,IY,,,00BBEE,,,REVERSED_ROUND,,,132.8235333,33.81259213,12,0,99807
99808,226,伊予鉄道環状線,イヨテツドウカンジョウセン,伊予鉄道１系統,Iyotetsu Route 1 Loop Line,,,CD6803,オレンジ,4,IY,,,CD6803,,,REVERSED_ROUND,,,132.7622371,33.84489562,14,0,99808
99809,226,伊予鉄道環状線,イヨテツドウカンジョウセン,伊予鉄道２系統,Iyotetsu Route 2 Loop Line,,,CD6803,オレンジ,4,IY,,,CD6803,,,REVERSED_ROUND,,,132.7626663,33.84375503,15,0,99809
99810,226,伊予鉄道市駅線,イヨテツドウシエキセン,伊予鉄道３系統,Iyotetsu Route 3,,,CD6803,オレンジ,4,IY,,,CD6803,,,REVERSED_ROUND,,,132.7722681,33.84300174,14,0,99810
99811,226,伊予鉄道松山駅前線,イヨテツドウマツヤマエキマエセン,伊予鉄道５系統,Iyotetsu Route 5,,,CD6803,オレンジ,4,IY,,,CD6803,,,REVERSED_ROUND,,,132.7686249,33.84361142,14,0,99811
99812,226,伊予鉄道本町線,イヨテツドウホンマチセン,伊予鉄道６系統,Iyotetsu Route 6,,,CD6803,オレンジ,4,IY,,,CD6803,,,REVERSED_ROUND,,,132.7694636,33.8480866,14,0,99812
99814,227,中村線,ナカムラセン,土佐くろしお鉄道中村線,Nakamura Line,,,32455C,グレー,2,TK,,,32455C,,,ROUND,,,133.0498857,33.09467023,11,0,99814
99815,227,宿毛線,スクモセン,土佐くろしお鉄道宿毛線,Sukumo Line,,,32455C,グレー,2,TK,,,32455C,,,ROUND,,,132.8310545,32.96260048,11,0,99815
99816,227,ごめん・なはり線,ゴメン・ナハリセン,土佐くろしお鉄道ごめん・なはり線,Gomen-Nahari Line,,,32455C,グレー,2,GN,,,a5aeb4,,,ROUND,,,133.8252165,33.51597712,11,0,99816
99817,228,ごめん線,ゴメンセン,土佐電鉄ごめん線,Gomen Line,,,2A9A38,緑,4,,,,,,,,,,133.5993362,33.56862859,13,0,99817
99818,228,伊野線,イノセン,土佐電鉄伊野線,Ino Line,,,2A9A38,緑,4,,,,,,,,,,133.4919017,33.55242239,12,0,99818
99819,228,桟橋線,サンバシセン,土佐電鉄桟橋線,Sambashi Line,,,2A9A38,緑,4,,,,,,,,,,133.5465588,33.55246841,14,0,99819
99901,229,甘木鉄道,アマギテツドウ,甘木鉄道,Amagi Railway,,,D43A2A,赤,2,,,,,,,,,,130.5881801,33.41617993,12,0,99901
99902,230,伊田線,イダセン,平成筑豊鉄道伊田線,Ida Line,,,FF9900,オレンジ,2,HC,,,FF9900,,,HALF_SQUARE,,,130.7604366,33.70085453,12,0,99902
99903,230,糸田線,イトダセン,平成筑豊鉄道糸田線,Itoda Line,,,99CC00,黄緑,2,HC,,,FF9900,,,HALF_SQUARE,,,130.7887319,33.65906881,13,0,99903
99904,230,田川線,タガワセン,平成筑豊鉄道田川線,Tagawa Line,,,4DBBFF,水色,2,,,,,,,,,,130.9010037,33.66604799,12,0,99904
99928,230,門司港レトロ観光線,モジコウレトロカンコウセン,平成筑豊鉄道門司港レトロ観光線,Mojiko Retro Scenic Line,,,476FC1,スカイブルー,2,,,,,,,,,,130.9659488,33.95269438,15,0,99904
99905,231,福岡市営地下鉄空港線,フクオカシエイチカテツクウコウセン,福岡市営地下鉄空港線,Fukuoka City Subway Airport Line,,,FFA500,オレンジ,3,K,,,FFA500,,,ROUND,,,130.3838128,33.59356837,12,0,99905
99906,231,福岡市営地下鉄箱崎線,フクオカシエイチカテツハコザキセン,福岡市営地下鉄箱崎線,Fukuoka City Subway Hakozaki Line,,,00BFFF,青,3,H,,,00BFFF,,,ROUND,,,130.4171163,33.61482657,14,0,99906
99907,231,福岡市営地下鉄七隈線,フクオカシエイチカテツナナクマセン,福岡市営地下鉄七隈線,Fukuoka City Subway Nanakuma Line,,,228B22,緑,3,N,,,228B22,,,ROUND,,,130.3667894,33.5670827,13,0,99907
99908,232,北九州モノレール,キタキュウシュウモノレール,北九州高速鉄道,Kitakyushu Monorail,,,40BFE8,青,5,,,,,,,,,,130.8735106,33.8560952,13,0,99908
99909,233,筑豊電気鉄道線,チクホウデンキテツドウセン,筑豊電気鉄道線,Chikuho Electric Railroad Line,,,e30075,紺,2,CK,,,e30075,,,HALF_SQUARE,,,130.7319842,33.824256,12,0,99909
99910,234,西九州線(有田～伊万里),ニシキュウシュウセン,松浦鉄道西九州線(有田～伊万里),Nishi-Kyushu Line(Arita to Imari),,,0080FF,青,2,,,,,,,,,,129.8679219,33.22886097,12,0,99910
99911,234,西九州線(伊万里～佐世保),ニシキュウシュウセン,松浦鉄道西九州線(伊万里～佐世保),Nishi-Kyushu Line(Imari to Sasebo),,,0080FF,青,2,,,,,,,,,,129.7346398,33.28337205,11,0,99911
99912,235,島原鉄道線,シマバラテツドウセン,島原鉄道線,Shimabara Railway Line,,,FEE633,黄色,2,,,,,,,,,,130.1919946,32.76827488,11,0,99912
99913,236,長崎電軌１系統,ナガサキデンキイチゴウケイトウ,長崎電軌１系統,Nagasaki Electric Tramway Route 1,,,4243BE,青,4,,,,,,,,,,129.8683887,32.76872904,13,0,99913
99914,236,長崎電軌３系統,ナガサキデンキサンゴウケイトウ,長崎電軌３系統,Nagasaki Electric Tramway Route 3,,,EF1731,赤,4,,,,,,,,,,129.8705408,32.76816252,13,0,99914
99915,236,長崎電軌４系統,ナガサキデンキヨンゴウケイトウ,長崎電軌４系統,Nagasaki Electric Tramway Route 4,,,FFCC00,黄,4,,,,,,,,,,129.8841648,32.7476046,15,0,99915
99916,236,長崎電軌５系統,ナガサキデンキゴゴウケイトウ,長崎電軌５系統,Nagasaki Electric Tramway Route 5,,,005A52,緑,4,,,,,,,,,,129.8816103,32.74553392,14,0,99916
99917,237,熊本電鉄本線,クマモトデンテツホンセン,熊本電鉄本線,Kumamoto Electric Railway Main Line,,,7B0D27,赤茶,2,KD,,,be302c,,,SQUARE,,,130.7298068,32.85062225,13,0,99917
99918,237,熊本電鉄上熊本線,クマモトデンテツカミクマモトセン,熊本電鉄上熊本線,Kumamoto Electric Railway Kami-Kumamoto Line,,,7B0D27,赤茶,2,KD,,,be302c,,,SQUARE,,,130.709079,32.82357091,14,0,99918
99919,238,高森線,タカモリセン,南阿蘇鉄道高森線,Takamori Line,,,138068,緑,2,,,,,,,,,,131.0451261,32.84393957,12,0,99919
99920,239,湯前線,ユノマエセン,くま川鉄道湯前線,Yunomae Line,,,153C36,深緑,2,,,,,,,,,,130.8811357,32.23914364,11,0,99920
99921,240,肥薩おれんじ鉄道線,ヒサツオレンジテツドウセン,肥薩おれんじ鉄道線,Hisatsu Orange Railway,,,FFA500,オレンジ,2,OR,,,FFA500,,,ROUND,,,130.3913727,32.16841797,10,0,99921
99922,241,熊本市電Ａ系統,クマモトシデンエーライン,熊本市電Ａ系統,Kumamoto City Tram Route A,,,FF0000,赤,4,A,,,FF0000,,,SQUARE,,,130.7221101,32.7910422,13,0,99922
99923,241,熊本市電Ｂ系統,クマモトシデンビーライン,熊本市電Ｂ系統,Kumamoto City Tram Route B,,,0000FF,青,4,B,,,0000FF,,,SQUARE,,,130.7203426,32.79798979,13,0,99923
99925,242,鹿児島市電１系統,カゴシマシデンイチケイトウ,鹿児島市電１系統,Kagoshima City Tram Route 1,,,4243BE,青,4,I,,,4243BE,,,REVERSED_ROUND,,,130.5431422,31.56371049,13,0,99925
99926,242,鹿児島市電２系統,カゴシマシデンニケイトウ,鹿児島市電２系統,Kagoshima City Tram Route 2,,,EF1731,赤,4,N,,,EF1731,,,REVERSED_ROUND,,,130.5507184,31.58154362,14,0,99926
99927,243,ゆいレール,ユイレール,沖縄都市モノレール線,Yui Rail,,,CC0000,赤,5,,,,,,,,,,127.6881091,26.21229379,13,0,99927
